,,,,,,,,,,,,,,,,,,,,,,,,,Delivery Type,,,,,,,,,,,,,,,,,,,,,,
Item Code,Product Name,Product Status,Product In Stock Status,Variants for item code,SKU ID,Pack Size,Units,Price,Variants Stock,Conversion Factor (Kg),Variants Status,Variants In Stock Status,Category Id,category,Sub Category Id,Sub Category name,HSN Code,IGST,CGST,SGST,Ingredients,Shelf life Period,Shelf life Period Type,Storage Condition,International Delivery,National Delivery,Excluding Local & Hyperlocal (Within Maharashtra),Hyperlocal Delivery,Local Delivery,Pick-up from store,Food Habitats,Quick Description,Tags,Image1,Image2,Image3,Image4,Description for Item code,Description header name,Description Details,Description Status,Discription Id,Variants Updated By,Variants Id,Product Updated by,Product Id,Add date
,,,,A0701,0701_500,500,g,490,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,
,,,,A0701,0701_1000,1,Kg,980,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,
A0654,Strawberry Bite,1,1,A0654,0654_250,250,g,370,20,0.25,1,1,2,Sweets,8,Bites,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade sugar, Almonds, Liquid Glucose, Strawbeery Compound & Clarified Butter (Deshi Ghee)",1,month,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Bite_Strawberry.jpg,,,,,,,,,,212,krishna,104,12/10/2022 18:06
,,,,A0654,0654_500,500,g,740,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,
,,,,A0654,0654_1000,1,Kg,1480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,
A0653,Chocolate Bite,1,1,A0653,0653_250,250,g,370,20,0.25,1,1,2,Sweets,8,Bites,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade sugar, Almonds, Liquid Glucose, Chocolate Compound, Cocoa Solids & Clarified Butter (Deshi Ghee)",1,month,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Bite_Chocolate.jpg,,,,,,,,,,209,krishna,103,12/10/2022 18:06
,,,,A0653,0653_500,500,g,740,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,
,,,,A0653,0653_1000,1,Kg,1480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,
A0652,Orange Bite,1,1,A0652,0652_250,250,g,370,20,0.25,1,1,2,Sweets,8,Bites,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade sugar, Almonds, Liquid Glucose, Clarified Butter (Deshi Ghee), Orange Compound & Pistachio",1,month,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Bite_Orange.jpg,,,,,,,,,,206,krishna,102,12/10/2022 18:06
,,,,A0652,0652_500,500,g,740,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,
,,,,A0652,0652_1000,1,Kg,1480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,
A0651,Dryfruit Bite,1,1,A0651,0651_250,250,g,370,20,0.25,1,1,2,Sweets,8,Bites,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade sugar, Almonds, Liquid Glucose, Clarified Butter (Deshi Ghee), Pistachio & Chocolate Compounds.",1,month,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Dryfruit-Bite.jpg,,,,,,,,,,203,krishna,101,12/10/2022 18:06
,,,,A0651,0651_500,500,g,740,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,
,,,,A0651,0651_1000,1,Kg,1480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,
A0606,SF Cranberry Akrod,1,1,A0606,0606_100,100,g,218,20,0.1,1,1,2,Sweets,31,SF Dryfruit Sweets,2106,5,2.5,2.5,"Walnuts, Cranberries, Cashews, Sugar Free Liquid (Combination of Fructo-Oligo Saccharide & Sucralose), Clarified Butter (Deshi Ghee), Almonds & Cardamom",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF-Cranberry-Akroad.jpg,,,,,,,,,,199,krishna,100,12/10/2022 18:06
,,,,A0606,0606_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,
,,,,A0606,0606_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,
,,,,A0606,0606_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,
A0602,SF Pancham,1,1,A0602,0602_100,100,g,218,20,0.1,1,1,2,Sweets,31,SF Dryfruit Sweets,2106,5,2.5,2.5,"Apricots, Sugar Free Liquid (Combination of Fructo-Oligo Saccharide & Sucralose), Cashewnuts, Almonds, Raisins, Clarified Butter (Deshi Ghee), Pistachio & Cardamom.",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF-Pancham.jpg,,,,,,,,,,195,krishna,99,12/10/2022 18:06
,,,,A0602,0602_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,
,,,,A0602,0602_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,
,,,,A0602,0602_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,
A0601,SF Khajoor Dryfruit,1,1,A0601,0601_100,100,g,188,20,0.1,1,1,2,Sweets,31,SF Dryfruit Sweets,2106,5,2.5,2.5,"Dates (Khajoor), Sugarfree Liquid (Combination of Fructo-Oligo Saccharide & Sucralose), Almonds, Cashewnuts, Clarified Butter (Deshi Ghee), Pistachio, Cardamom & Saffron.",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF-Khajoor-Dryfruit.jpg,,,,,,,,,,191,krishna,98,12/10/2022 18:06
,,,,A0601,0601_300,300,g,564,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,
,,,,A0601,0601_500,500,g,940,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,
,,,,A0601,0601_750,750,g,1410,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,
A0564,Kaju Anjeer Basket,1,1,A0564,0564_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Figs (Anjeer), Honey, Silver Leaves & Pistachio.",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,vegan,40 pc.s/Kg,,default_images.png,,,,,,,,,,187,krishna,97,12/10/2022 18:06
,,,,A0564,0564_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,
,,,,A0564,0564_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,
,,,,A0564,0564_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,
A0563,Pista Tacos,1,1,A0563,0563_100,100,g,248,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,,14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,low-sugar,40 pc.s/Kg,,pista_tacos.jpg,,,,,,,,,,183,krishna,96,12/10/2022 18:06
,,,,A0563,0563_300,300,g,744,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,
,,,,A0563,0563_500,500,g,1240,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,
,,,,A0563,0563_750,750,g,1860,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,
A0562,American Dryfruit,1,1,A0562,0562_100,100,g,198,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Almonds, Cashewnuts, Pistachio & Corn Flakes",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,American-Dryfruit.jpg,,,,,,,,,,179,krishna,95,12/10/2022 18:06
,,,,A0562,0562_300,300,g,594,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,
,,,,A0562,0562_500,500,g,990,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,
,,,,A0562,0562_750,750,g,1485,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,
A0560,Mango Keshar Wati,1,1,A0560,0560_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,,14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,,,,,,,,,,,175,krishna,94,12/10/2022 18:06
,,,,A0560,0560_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,
,,,,A0560,0560_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,
,,,,A0560,0560_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,
A0559,Dryfruit Rasraj,1,1,A0559,0559_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Almonds, Pistachio, Butterscotch, Liquid Glucose & Silver Leaves",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,vegan,40 pc.s/Kg,,dryfruit_rasraj.jpg,,,,,,,,,,171,krishna,93,12/10/2022 18:06
,,,,A0559,0559_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,
,,,,A0559,0559_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,
,,,,A0559,0559_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,
A0557,Apricot Balls,1,1,A0557,0557_100,100,g,168,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Cashewnuts & Apricots",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Fusion-Sweets_Apricot-Balls.jpg,,,,,,,,,,167,krishna,92,12/10/2022 18:06
,,,,A0557,0557_250,250,g,420,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,
,,,,A0557,0557_500,500,g,840,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,
,,,,A0557,0557_1000,1,Kg,1680,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,
A0556,Chocolate Motichoor Ladu,1,1,A0556,0556_100,100,g,128,20,0.1,1,1,2,Sweets,13,Deshi Ghee Sweets,2106,5,2.5,2.5,,10,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,,,,,,,,,,,163,krishna,91,12/10/2022 18:06
,,,,A0556,0556_300,300,g,384,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,
,,,,A0556,0556_500,500,g,640,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,
,,,,A0556,0556_750,750,g,960,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,
A0553,SF Fruit & Nuts Ladu,1,1,A0553,0553_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,,14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF Fruit & Nut Ball.jpg,,,,,,,,,,159,krishna,90,12/10/2022 18:06
,,,,A0553,0553_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,
,,,,A0553,0553_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,
,,,,A0553,0553_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,
A0552,Cranberry Balls,1,1,A0552,0552_100,100,g,168,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Processed Mango Products (Aampapad & Dry Mango Pieces), Chocolate Compounds, Almonds, Cashewnuts, Milk Solids & Rice Crispies",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Fusion-Sweets_Cranberry-Balls.jpg,,,,,,,,,,155,krishna,89,12/10/2022 18:06
,,,,A0552,0552_250,250,g,420,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,
,,,,A0552,0552_500,500,g,840,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,
,,,,A0552,0552_1000,1,Kg,1680,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,
A0551,Mango Crunch Delight,1,1,A0551,0551_100,100,g,168,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Processed Mango Products (Aampapad & Dry Mango Pieces), Chocolate Compounds, Almonds, Cashewnuts, Milk Solids & Rice Crispies",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Fusion-Sweets_Mango-Crunch-Delight1.jpg,,,,,,,,,,151,krishna,88,12/10/2022 18:06
,,,,A0551,0551_250,250,g,420,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,
,,,,A0551,0551_500,500,g,840,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,
,,,,A0551,0551_1000,1,Kg,1680,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,
A0550,Badam Cranberry Casata,1,1,A0550,0550_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Almonds, Pharma Grade Sugar, Cranberries, Cashewnuts, Pistachio, Sugarfree Liquid (Combination of Fructo-Oligo Saccharide & Sucralose), Silver Leaves & Saffron",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,low-sugar,40 pc.s/Kg,,Badam-Cranberry-Kasata.jpg,,,,,,,,,,147,krishna,87,12/10/2022 18:06
,,,,A0550,0550_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,
,,,,A0550,0550_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,
,,,,A0550,0550_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,
A0549,SF Keshar Honey Dryfruit,1,1,A0549,0549_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,,14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF Keshar Honey Pak.jpg,,,,,,,,,,143,krishna,86,12/10/2022 18:06
,,,,A0549,0549_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,
,,,,A0549,0549_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,
,,,,A0549,0549_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,
A0546,Badam Coconut Balls,1,1,A0546,0546_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,,14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,,,,,,,,,,,139,krishna,85,12/10/2022 18:06
,,,,A0546,0546_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,
,,,,A0546,0546_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,
,,,,A0546,0546_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,
A0545,Strawberry Almonds Rocher,1,1,A0545,0545_100,100,g,168,20,0.1,1,1,2,Sweets,10,Fusion Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Almonds, Rocher Shells, Milk Solids & Pharma Grade Sugar",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Strawberry-Almond-Rocher.jpg,,,,,,,,,,135,krishna,84,12/10/2022 18:06
,,,,A0545,0545_240,240,g,404,20,0.24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,
,,,,A0545,0545_400,400,g,672,20,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,
,,,,A0545,0545_600,600,Kg,1008,10,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,
A0543,Coconut Rocher,1,1,A0543,0543_100,100,g,168,20,0.1,1,1,2,Sweets,10,Fusion Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Desiccated Coconut, Rocher Shells, Milk Solids, Almonds & Pharma Grade Sugar",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Coconut-Almond-Rocher.jpg,,,,,,,,,,131,krishna,83,12/10/2022 18:06
,,,,A0543,0543_240,240,g,404,20,0.24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,
,,,,A0543,0543_400,400,g,672,20,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,
,,,,A0543,0543_600,600,Kg,1008,10,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,
A0542,Chocolate Almonds Rocher,1,1,A0542,0542_100,100,g,168,20,0.1,1,1,2,Sweets,10,Fusion Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Almonds, Rocher Shells, Milk Solids & Pharma Grade Sugar",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Chocolate-Almond-Rocher.jpg,,,,,,,,,,127,krishna,82,12/10/2022 18:06
,,,,A0542,0542_240,240,g,404,20,0.24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,
,,,,A0542,0542_400,400,g,672,20,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,
,,,,A0542,0542_600,600,Kg,1008,10,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,
A0541,Dryfruit Truffle,1,1,A0541,0541_100,100,g,168,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Mixed Dried Fruits, Almonds, Cashewnuts, Honey, Liquid Glucose, Poppy Seeds (Khaskhas), Cardamom & Rose Petals",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Dryfruit-Truffle.jpg,,,,,,,,,,123,krishna,81,12/10/2022 18:06
,,,,A0541,0541_250,250,g,420,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,
,,,,A0541,0541_500,500,g,840,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,
,,,,A0541,0541_1000,1,Kg,1680,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,
A0540,Dryfruit Rajbhog,1,1,A0540,0540_100,100,g,198,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Chocolate Compounds, Almonds, Cashewnuts, Pharma Grade Sugar, Pistachio, Honey & Liquid Glucose",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Dryfruit-Rajbhogss.jpg,,,,,,,,,,119,krishna,80,12/10/2022 18:06
,,,,A0540,0540_300,300,g,594,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,
,,,,A0540,0540_500,500,g,990,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,
,,,,A0540,0540_750,750,g,1485,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,
A0539,Orange Badam,1,1,A0539,0539_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Almonds, Pharma Grade Sugar, Orange Compound, Cashewnuts, Pistachio, Honey & Liquid Glucose",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Orange-Badam-Modak.jpg,,,,,,,,,,115,krishna,79,12/10/2022 18:06
,,,,A0539,0539_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,
,,,,A0539,0539_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,
,,,,A0539,0536_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,
A0536,Kaju Maisoor Pak,1,1,A0536,0536_100,100,g,118,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Pharma Grade Sugar, Clarified Butter (Deshi Ghee), Cashewnuts, Fine Flour (Maida), Pistachio & Cardamom.",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,Kaju_Maisoor_Pak.png,,,,,,,,,,111,krishna,78,12/10/2022 18:06
,,,,A0536,0536_250,250,g,295,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,
,,,,A0536,0536_500,500,g,590,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,
,,,,A0536,0536_1000,1,Kg,1180,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,
A0535,SF Anjeer Dryfruit,1,1,A0535,0535_100,100,g,218,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Figs (Anjeer), Almonds, Cashewnuts, Pistachio, Sugarfree Liquid (Combination of Fructo-Oligo Saccharide & Sucralose), Clarified Butter (Deshi Ghee), Honey & Cardamom.",14,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,sugar-free,40 pc.s/Kg,,SF-Anjeer-Dryfruit.jpg,,,,,,,,,,107,krishna,77,12/10/2022 18:06
,,,,A0535,0535_300,300,g,654,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,
,,,,A0535,0535_500,500,g,1090,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,
,,,,A0535,0535_750,750,g,1635,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,
A0530,Cashew Choco Berry ,1,1,A0530,0530_100,100,g,280,20,0.1,1,1,2,Sweets,11,Dryfruit Sweets,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Chocolate, Berry Cream",6,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,40 pc.s/Kg,,,,,,,,,,,,103,krishna,76,12/10/2022 18:06
,,,,A0530,0530_300,300,g,840,20,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,
,,,,A0530,0530_500,500,g,1400,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,
,,,,A0530,0530_750,750,g,2100,10,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,
A0507,Strawberry Katli,1,1,A0507,0507_100,100,g,158,20,0.1,1,1,2,Sweets,9,Katli,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Cocoa Solids & Silver Leaves (Chandi Waraq).",7,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,76 pc.s/Kg,,Katli_Strawberry.jpg,,,,,,,,,,99,krishna,75,12/10/2022 18:06
,,,,A0507,0507_250,250,g,395,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
,,,,A0507,0507_500,500,g,790,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,
,,,,A0507,0507_1000,1,Kg,1580,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,
A0504,Chocolate Katli,1,1,A0504,0504_100,100,g,158,20,0.1,1,1,2,Sweets,9,Katli,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Cocoa Solids & Silver Leaves (Chandi Waraq).",7,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,76 pc.s/Kg,,chocolate_katli.jpg,,,,,,,,,,95,krishna,74,12/10/2022 18:06
,,,,A0504,0504_250,250,g,395,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,
,,,,A0504,0504_500,500,g,790,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,
,,,,A0504,0504_1000,1,Kg,1580,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,
A0502,Keshar Katli,1,1,A0502,0502_100,100,g,168,20,0.1,1,1,2,Sweets,9,Katli,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar, Pistachio, Cardamom & Saffron",7,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,vegan,76 pc.s/Kg,,keshar_katli.jpg,,,,,,,,,,91,krishna,73,12/10/2022 18:06
,,,,A0502,0502_250,250,g,420,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,
,,,,A0502,0502_500,500,g,840,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,
,,,,A0502,0502_1000,1,Kg,1680,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,
